;;;
агро1;6099676.839;14623706.293;2270.962
агро1;6099679.344;14623708.272;2270.962
агро1;6099696.889;14623722.448;2270.962
агро1;6099700.651;14623725.545;2270.962
агро1;6099703.269;14623727.585;2270.962
агро1;6099707.029;14623730.618;2270.962
агро1;6099723.659;14623743.923;2270.962
агро1;6099727.530;14623746.953;2270.962
агро1;6099730.039;14623749.060;2270.962
агро1;6099732.657;14623751.100;2270.962
агро1;6099735.162;14623753.079;2270.962
агро1;6099751.231;14623766.207;2270.962
агро1;6099753.738;14623768.250;2270.962
агро1;6099756.243;14623770.230;2270.962
агро1;6099758.748;14623772.209;2270.962
агро1;6099761.255;14623774.252;2270.962
агро1;6099763.760;14623776.232;2270.962
агро1;6099778.799;14623788.363;2270.962
агро1;6099781.306;14623790.407;2270.962
агро1;6099783.813;14623792.450;2270.962
агро1;6099786.320;14623794.493;2270.962
агро1;6099788.827;14623796.537;2270.962
агро1;6099791.446;14623798.577;2270.962
агро1;6099806.599;14623810.833;2270.962
агро1;6099809.217;14623812.873;2270.962
агро1;6099811.726;14623814.981;2270.962
агро1;6099814.233;14623817.024;2270.962
агро1;6099816.738;14623819.003;2270.962
агро1;6099819.247;14623821.110;2270.961
агро1;6099834.399;14623833.303;2270.961
агро1;6099836.793;14623835.285;2270.961
агро1;6099839.298;14623837.264;2270.961
агро1;6099841.804;14623839.243;2270.961
агро1;6099844.311;14623841.287;2270.961
агро1;6099846.814;14623843.202;2270.961
агро1;6099861.621;14623855.020;2270.961
агро1;6099864.015;14623857.002;2270.961
агро1;6099866.519;14623858.917;2270.961
агро1;6099870.275;14623861.822;2270.961
агро1;6099872.669;14623863.804;2270.961
агро1;6099888.611;14623876.359;2270.961
агро1;6099892.146;14623879.334;2270.961
агро1;6099895.791;14623882.241;2270.961
агро1;6099898.183;14623884.160;2270.961
агро1;6099914.819;14623897.655;2270.961
агро1;6099917.098;14623899.512;2270.961
агро1;6099920.627;14623902.231;2270.961
агро1;6099924.151;14623904.823;2270.961
агро1;6099940.189;14623916.798;2270.961
агро1;6099943.485;14623919.203;2270.961
агро1;6099947.807;14623922.412;2270.961
агро1;6099950.993;14623924.821;2270.961
агро1;6099964.090;14623935.213;2270.961
агро1;6099967.053;14623937.627;2270.961
агро1;6099970.014;14623939.978;2270.961
агро1;6099972.977;14623942.392;2270.961
агро1;6099985.044;14623951.789;2270.961
агро1;6099988.004;14623954.075;2270.961
агро1;6099991.076;14623956.423;2271.961
агро1;6099994.147;14623958.706;2271.961
агро1;6100007.341;14623968.583;2271.960
агро1;6100010.301;14623970.870;2271.960
агро1;6100014.392;14623973.829;2271.960
агро1;6100017.348;14623975.988;2271.960
агро1;6100029.393;14623984.552;2271.960
агро1;6100032.347;14623986.647;2271.960
агро1;6100035.301;14623988.742;2271.960
агро1;6100038.255;14623990.836;2271.960
агро1;6100050.872;14623999.961;2271.960
агро1;6100053.715;14624002.059;2271.960
агро1;6100056.669;14624004.153;2271.960
агро1;6100059.510;14624006.187;2271.960
агро1;6100071.893;14624014.934;2271.960
агро1;6100074.733;14624016.904;2271.960
агро1;6100077.570;14624018.810;2271.960
агро1;6100080.409;14624020.780;2271.960
агро1;6100092.326;14624028.771;2271.960
агро1;6100095.049;14624030.552;2271.960
агро1;6100098.454;14624032.826;2271.960
агро1;6100100.950;14624034.485;2271.960
агро1;6100111.159;14624041.116;2271.960
агро1;6100113.883;14624042.961;2271.960
агро1;6100116.606;14624044.742;2271.960
агро1;6100124.322;14624049.841;2271.960
агро1;6100126.929;14624051.497;2271.960
агро1;6100133.401;14624055.927;2271.960
агро1;6100136.345;14624057.638;2271.960
агро1;6100138.977;14624060.189;2271.960
агро1;6100140.824;14624062.507;2271.960
агро1;6100144.064;14624066.898;2271.960
агро1;6100145.805;14624069.410;2271.960
агро1;6100151.138;14624076.944;2271.960
агро1;6100153.111;14624079.834;2271.960
агро1;6100159.453;14624087.595;2271.960
агро1;6100161.974;14624090.150;2271.960
агро1;6100164.828;14624092.632;2271.960
агро1;6100172.121;14624098.575;2271.960
агро1;6100174.512;14624100.429;2271.960
агро1;6100177.579;14624102.584;2271.960
агро1;6100186.083;14624107.981;2271.960
агро1;6100189.025;14624109.628;2271.960
агро1;6100191.855;14624111.278;2271.959
агро1;6100202.839;14624117.759;2271.959
агро1;6100207.030;14624120.267;2271.959
агро1;6100210.430;14624122.349;2271.959
агро1;6100222.326;14624129.573;2271.959
агро1;6100225.158;14624131.286;2271.959
агро1;6100229.123;14624133.673;2271.959
агро1;6100232.183;14624135.572;2271.959
агро1;6100245.326;14624143.593;2271.959
агро1;6100248.386;14624145.493;2271.959
агро1;6100251.335;14624147.396;2271.959
агро1;6100254.397;14624149.359;2271.959
агро1;6100266.541;14624157.472;2271.959
агро1;6100269.606;14624159.563;2271.959
агро1;6100272.562;14624161.721;2271.959
агро1;6100275.627;14624163.813;2271.959
агро1;6100288.686;14624172.796;2271.959
агро1;6100291.527;14624174.830;2271.959
агро1;6100294.593;14624176.921;2271.959
агро1;6100297.544;14624178.887;2271.959
агро1;6100310.258;14624187.496;2271.959
агро1;6100313.322;14624189.524;2271.959
агро1;6100316.497;14624191.548;2271.959
агро1;6100319.560;14624193.575;2271.959
агро1;6100332.506;14624202.498;2271.959
агро1;6100335.572;14624204.589;2271.959
агро1;6100338.637;14624206.680;2271.959
агро1;6100341.706;14624208.899;2271.959
агро1;6100354.998;14624218.260;2272.958
агро1;6100358.175;14624220.348;2272.958
агро1;6100361.239;14624222.375;2272.958
агро1;6100365.329;14624225.270;2272.958
агро1;6100377.492;14624234.086;2272.958
агро1;6100380.560;14624236.241;2272.958
агро1;6100384.760;14624239.069;2272.958
агро1;6100387.940;14624241.285;2272.958
агро1;6100401.100;14624249.881;2272.958
агро1;6100404.280;14624252.097;2272.958
агро1;6100407.462;14624254.377;2272.958
агро1;6100410.754;14624256.590;2272.958
агро1;6100425.053;14624266.115;2272.958
агро1;6100428.345;14624268.328;2272.958
агро1;6100431.750;14624270.602;2272.958
агро1;6100434.933;14624272.946;2272.958
агро1;6100449.019;14624282.796;2272.958
агро1;6100452.424;14624285.070;2272.958
агро1;6100456.852;14624288.083;2272.958
агро1;6100460.258;14624290.421;2272.958
агро1;6100475.128;14624300.441;2272.958
агро1;6100478.535;14624302.779;2272.958
агро1;6100482.053;14624305.114;2272.958
агро1;6100485.571;14624307.448;2272.958
агро1;6100499.746;14624316.528;2272.958
агро1;6100503.264;14624318.862;2272.958
агро1;6100506.782;14624321.197;2272.958
агро1;6100510.300;14624323.532;2272.958
агро1;6100525.290;14624333.868;2272.957
агро1;6100528.697;14624336.206;2272.957
агро1;6100532.217;14624338.605;2272.957
агро1;6100535.736;14624341.003;2272.957
агро1;6100550.834;14624351.209;2272.957
агро1;6100554.241;14624353.547;2272.957
агро1;6100557.759;14624355.881;2272.957
агро1;6100561.052;14624358.158;2272.957
агро1;6100574.332;14624367.070;2272.957
агро1;6100577.055;14624368.850;2272.957
агро1;6100579.665;14624370.570;2272.957
агро1;6100591.464;14624378.307;2272.957
агро1;6100594.417;14624380.337;2272.957
агро1;6100597.023;14624381.929;2272.957
агро1;6100601.656;14624384.297;2272.957
агро1;6100604.574;14624385.111;2272.957
агро1;6100611.017;14624384.484;2272.957
агро1;6100612.883;14624383.472;2272.957
агро1;6100617.189;14624378.104;2272.957
агро1;6100618.349;14624375.767;2272.957
агро1;6100619.755;14624370.224;2272.957
агро1;6100620.111;14624367.013;2272.957
агро1;6100619.990;14624362.664;2272.957
агро1;6100618.112;14624359.196;2272.957
агро1;6100612.413;14624354.554;2272.957
агро1;6100610.144;14624353.081;2272.957
агро1;6100607.646;14624351.358;2272.957
агро1;6100597.313;14624344.284;2272.957
агро1;6100594.813;14624342.498;2272.957
агро1;6100592.202;14624340.714;2272.957
агро1;6100588.565;14624338.127;2272.957
агро1;6100576.748;14624329.750;2272.957
агро1;6100572.658;14624326.855;2272.957
агро1;6100569.479;14624324.703;2272.957
агро1;6100566.186;14624322.427;2272.957
агро1;6100552.899;14624313.259;2272.957
агро1;6100549.379;14624310.860;2272.957
агро1;6100545.859;14624308.462;2272.957
агро1;6100542.451;14624306.060;2272.957
агро1;6100527.007;14624295.416;2272.957
агро1;6100523.372;14624292.892;2272.957
агро1;6100519.739;14624290.433;2272.957
агро1;6100516.107;14624287.973;2272.957
агро1;6100500.099;14624277.088;2272.957
агро1;6100497.600;14624275.365;2272.957
агро1;6100493.855;14624272.845;2272.957
агро1;6100491.358;14624271.186;2272.957
агро1;6100487.499;14624268.605;2272.957
агро1;6100471.037;14624257.413;2272.958
агро1;6100468.539;14624255.690;2272.958
агро1;6100466.040;14624253.967;2272.958
агро1;6100463.542;14624252.244;2272.958
агро1;6100461.042;14624250.457;2272.958
агро1;6100444.693;14624239.325;2272.958
агро1;6100442.196;14624237.666;2272.958
агро1;6100439.700;14624236.007;2272.958
агро1;6100437.092;14624234.352;2272.958
агро1;6100434.590;14624232.501;2272.958
агро1;6100432.090;14624230.714;2272.958
агро1;6100416.427;14624220.203;2272.958
агро1;6100413.704;14624218.422;2272.958
агро1;6100411.092;14624216.639;2272.958
агро1;6100408.481;14624214.855;2272.958
агро1;6100405.873;14624213.199;2272.958
агро1;6100403.263;14624211.479;2272.958
агро1;6100387.929;14624200.767;2272.958
агро1;6100385.319;14624199.047;2272.958
агро1;6100382.708;14624197.263;2272.958
агро1;6100380.206;14624195.412;2272.958
агро1;6100376.347;14624192.831;2272.958
агро1;6100359.767;14624181.385;2272.958
агро1;6100357.269;14624179.662;2272.958
агро1;6100354.770;14624177.939;2272.958
агро1;6100352.272;14624176.216;2272.958
агро1;6100349.775;14624174.557;2272.958
агро1;6100332.179;14624162.627;2272.958
агро1;6100329.683;14624160.968;2273.958
агро1;6100326.048;14624158.445;2273.958
агро1;6100322.191;14624155.927;2273.958
агро1;6100319.695;14624154.268;2273.958
агро1;6100304.486;14624144.064;2273.959
агро1;6100301.989;14624142.405;2273.959
агро1;6100299.380;14624140.685;2273.959
агро1;6100296.883;14624139.026;2273.959
агро1;6100294.273;14624137.306;2273.959
агро1;6100291.664;14624135.587;2273.959
агро1;6100275.435;14624124.771;2273.959
агро1;6100271.803;14624122.311;2273.959
агро1;6100268.172;14624119.915;2273.959
агро1;6100264.652;14624117.516;2273.959
агро1;6100250.811;14624108.426;2273.959
агро1;6100247.410;14624106.280;2273.959
агро1;6100244.343;14624104.125;2273.959
агро1;6100241.275;14624101.970;2273.959
агро1;6100228.904;14624093.671;2273.959
агро1;6100226.293;14624091.887;2273.959
агро1;6100222.890;14624089.677;2273.959
агро1;6100212.223;14624082.611;2273.959
агро1;6100209.275;14624080.709;2273.959
агро1;6100206.661;14624078.861;2273.959
агро1;6100202.119;14624075.722;2273.959
агро1;6100199.617;14624073.871;2273.959
агро1;6100197.670;14624071.941;2273.959
агро1;6100191.779;14624068.391;2273.959
агро1;6100189.064;14624066.866;2273.959
агро1;6100182.506;14624063.335;2273.959
агро1;6100177.536;14624060.848;2273.959
агро1;6100168.396;14624056.621;2273.959
агро1;6100165.014;14624055.178;2273.959
агро1;6100161.407;14624053.614;2273.959
агро1;6100152.154;14624049.326;2273.960
агро1;6100148.880;14624047.752;2273.960
агро1;6100145.601;14624045.986;2273.960
агро1;6100132.693;14624038.407;2273.960
агро1;6100130.083;14624036.687;2273.960
агро1;6100127.472;14624034.903;2273.960
агро1;6100124.861;14624033.118;2273.960
агро1;6100114.526;14624025.979;2273.960
агро1;6100112.028;14624024.256;2273.960
агро1;6100109.528;14624022.469;2273.960
агро1;6100107.030;14624020.746;2273.960
агро1;6100095.777;14624012.608;2273.960
агро1;6100093.049;14624010.635;2273.960
агро1;6100089.522;14624007.980;2273.960
агро1;6100086.904;14624005.940;2273.960
агро1;6100076.206;14623997.723;2273.960
агро1;6100073.701;14623995.744;2273.960
агро1;6100071.084;14623993.768;2273.960
агро1;6100068.580;14623991.853;2273.960
агро1;6100058.229;14623984.073;2273.960
агро1;6100055.161;14623981.918;2273.960
агро1;6100052.320;14623979.884;2273.960
агро1;6100043.345;14623973.539;2273.960
агро1;6100040.502;14623971.441;2273.960
агро1;6100037.776;14623969.533;2273.960
агро1;6100032.089;14623965.273;2273.960
агро1;6100029.361;14623963.300;2273.960
агро1;6100025.612;14623960.651;2273.960
агро1;6100016.306;14623954.444;2274.960
агро1;6100006.870;14623947.535;2274.960
агро1;6100003.004;14623944.698;2274.960
агро1;6099993.899;14623937.716;2274.960
агро1;6099991.172;14623935.743;2274.960
агро1;6099988.442;14623933.706;2274.960
агро1;6099977.756;14623925.936;2274.961
агро1;6099974.793;14623923.521;2274.961
агро1;6099962.376;14623913.559;2274.961
агро1;6099959.982;14623911.576;2274.961
агро1;6099957.477;14623909.597;2274.961
агро1;6099954.859;14623907.557;2274.961
агро1;6099943.814;14623898.901;2274.961
агро1;6099941.078;14623896.608;2274.961
агро1;6099938.231;14623894.382;2274.961
агро1;6099935.382;14623892.028;2274.961
агро1;6099923.871;14623882.616;2274.961
агро1;6099920.908;14623880.202;2274.961
агро1;6099917.834;14623877.790;2274.961
агро1;6099914.869;14623875.312;2274.961
агро1;6099902.337;14623865.224;2275.961
агро1;6099899.147;14623862.623;2275.961
агро1;6099895.954;14623859.959;2275.961
агро1;6099892.652;14623857.362;2275.961
агро1;6099879.666;14623846.966;2275.961
агро1;6099875.336;14623843.437;2275.961
агро1;6099872.034;14623840.840;2275.961
агро1;6099857.564;14623829.141;2275.961
агро1;6099854.488;14623826.665;2275.961
агро1;6099850.389;14623823.450;2275.961
агро1;6099836.712;14623812.241;2275.961
агро1;6099833.863;14623809.887;2275.961
агро1;6099830.900;14623807.472;2275.961
агро1;6099815.858;14623795.213;2275.961
агро1;6099812.782;14623792.737;2275.961
агро1;6099808.679;14623789.393;2275.961
агро1;6099793.877;14623777.767;2275.961
агро1;6099790.800;14623775.228;2275.961
агро1;6099787.612;14623772.755;2275.962
агро1;6099772.118;14623760.252;2275.962
агро1;6099769.042;14623757.776;2275.962
агро1;6099766.079;14623755.361;2275.962
агро1;6099763.003;14623752.886;2275.962
агро1;6099750.131;14623742.550;2275.962
агро1;6099747.170;14623740.200;2275.962
агро1;6099744.320;14623737.846;2275.962
агро1;6099730.766;14623727.017;2275.962
агро1;6099726.891;14623723.859;2275.962
агро1;6099723.930;14623721.508;2275.962
агро1;6099709.233;14623709.623;2275.962
агро1;6099706.270;14623707.208;2275.962
агро1;6099703.420;14623704.854;2275.962
агро1;6099689.408;14623693.590;2275.962
агро1;6099685.308;14623690.310;2275.962
агро1;6099682.345;14623687.895;2275.962
агро1;6099667.881;14623676.387;2275.962
агро1;6099664.805;14623673.911;2275.962
агро1;6099661.729;14623671.435;2275.962
агро1;6099646.804;14623659.364;2275.962
агро1;6099643.845;14623657.077;2275.962
агро1;6099640.995;14623654.723;2275.962
агро1;6099638.147;14623652.433;2275.962
агро1;6099626.526;14623643.023;2275.962
агро1;6099623.565;14623640.672;2275.962
